"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NHLBI",15,15,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/06/2016"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/06/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/06/2016"
"NINDS",10,10,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/06/2016"
"All DACs",145,104,39,2,0,28,23,6,1,0,27,22,6,1,0,"06/06/2016"
"CDAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/07/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/07/2016"
"JAAMH",7,4,0,1,2,4,3,0,1,1,4,3,0,1,1,"06/07/2016"
"NCI DAC",57,44,7,0,6,16,13,2,0,2,16,13,2,0,2,"06/07/2016"
"NHGRI",24,18,6,0,0,8,6,3,0,0,8,6,3,0,0,"06/07/2016"
"NHLBI",16,2,2,0,12,2,1,1,0,1,2,1,1,0,1,"06/07/2016"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/07/2016"
"NIGMS",3,2,0,1,0,3,2,0,1,0,3,2,0,1,0,"06/07/2016"
"NINDS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/07/2016"
"All DACs",116,78,15,2,21,25,21,5,2,2,24,20,5,2,2,"06/07/2016"
"JAAMH",8,4,0,4,0,1,1,0,1,0,1,1,0,1,0,"06/08/2016"
"NCI DAC",22,16,6,0,0,6,5,1,0,0,5,4,1,0,0,"06/08/2016"
"NHGRI",9,5,4,0,0,6,4,2,0,0,6,4,2,0,0,"06/08/2016"
"NHLBI",15,0,1,2,12,3,0,1,1,3,3,0,1,1,3,"06/08/2016"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/08/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/08/2016"
"NIGMS",2,0,0,1,1,2,0,0,1,1,2,0,0,1,1,"06/08/2016"
"NINDS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/08/2016"
"All DACs",66,35,11,7,13,14,10,3,3,4,13,9,3,3,4,"06/08/2016"
"JAAMH",21,21,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/09/2016"
"NCI DAC",9,7,1,0,1,7,5,1,0,1,7,5,1,0,1,"06/09/2016"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/09/2016"
"NHGRI",9,8,1,0,0,4,3,1,0,0,4,3,1,0,0,"06/09/2016"
"NHLBI",6,2,0,4,0,2,1,0,1,0,2,1,0,1,0,"06/09/2016"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/09/2016"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"06/09/2016"
"All DACs",49,41,2,5,1,13,10,2,1,1,12,9,2,1,1,"06/09/2016"
"JAAMH",17,10,7,0,0,6,4,2,0,0,6,4,2,0,0,"06/10/2016"
"NCI DAC",22,22,0,0,0,8,8,0,0,0,8,8,0,0,0,"06/10/2016"
"NHGRI",12,12,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/10/2016"
"NHLBI",12,12,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/10/2016"
"All DACs",63,56,7,0,0,14,12,2,0,0,14,12,2,0,0,"06/10/2016"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/11/2016"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/11/2016"
"JAAMH",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/12/2016"
"NCI DAC",32,28,1,3,0,2,2,1,1,0,2,2,1,1,0,"06/12/2016"
"NHGRI",9,5,4,0,0,2,2,1,0,0,2,2,1,0,0,"06/12/2016"
"NHLBI",17,0,0,7,10,2,0,0,1,2,2,0,0,1,2,"06/12/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/12/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/12/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/12/2016"
"NINDS",4,3,1,0,0,1,1,1,0,0,1,1,1,0,0,"06/12/2016"
"All DACs",69,43,6,10,10,4,3,1,2,2,3,3,1,2,2,"06/12/2016"
"CDAC",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"06/13/2016"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"06/13/2016"
"JAAMH",73,49,18,5,1,12,7,3,3,1,11,7,3,2,1,"06/13/2016"
"NCI DAC",90,89,0,1,0,13,12,0,1,0,12,11,0,1,0,"06/13/2016"
"NEI",2,0,0,0,2,2,0,0,0,2,1,0,0,0,1,"06/13/2016"
"NHGRI",66,61,5,0,0,13,11,3,0,0,12,10,3,0,0,"06/13/2016"
"NHLBI",57,4,5,24,24,8,2,1,2,6,7,2,1,1,5,"06/13/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/13/2016"
"NIDDK",9,3,0,6,0,5,3,0,2,0,4,3,0,1,0,"06/13/2016"
"NIGMS",6,2,0,4,0,3,2,0,2,0,3,2,0,2,0,"06/13/2016"
"NINDS",17,17,0,0,0,5,5,0,0,0,5,5,0,0,0,"06/13/2016"
"All DACs",324,227,28,42,27,32,21,7,7,7,28,19,7,6,5,"06/13/2016"
"JAAMH",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/14/2016"
"NCI DAC",44,42,1,1,0,11,10,1,1,0,9,8,1,1,0,"06/14/2016"
"NHGRI",9,8,1,0,0,5,4,1,0,0,5,4,1,0,0,"06/14/2016"
"NHLBI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/14/2016"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/14/2016"
"NIDDK",6,2,3,1,0,1,1,1,1,0,1,1,1,1,0,"06/14/2016"
"NINDS",2,1,1,0,0,1,1,1,0,0,1,1,1,0,0,"06/14/2016"
"All DACs",70,62,6,2,0,15,13,3,2,0,13,11,3,2,0,"06/14/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/15/2016"
"JAAMH",80,75,2,3,0,12,10,1,2,0,12,10,1,2,0,"06/15/2016"
"NCI DAC",37,15,22,0,0,10,10,1,0,0,10,10,1,0,0,"06/15/2016"
"NHGRI",28,25,3,0,0,11,10,2,0,0,11,10,2,0,0,"06/15/2016"
"NHLBI",15,12,3,0,0,4,3,2,0,0,4,3,2,0,0,"06/15/2016"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/15/2016"
"NIGMS",5,1,0,4,0,1,1,0,1,0,1,1,0,1,0,"06/15/2016"
"NINDS",15,15,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/15/2016"
"All DACs",182,144,31,7,0,24,22,5,3,0,24,22,5,3,0,"06/15/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/16/2016"
"ES DAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/16/2016"
"JAAMH",35,28,0,7,0,4,4,0,1,0,4,4,0,1,0,"06/16/2016"
"NCI DAC",45,17,21,0,7,9,8,1,0,1,9,8,1,0,1,"06/16/2016"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/16/2016"
"NHGRI",34,29,5,0,0,5,5,2,0,0,5,5,2,0,0,"06/16/2016"
"NHLBI",42,40,2,0,0,4,3,2,0,0,4,3,2,0,0,"06/16/2016"
"NIAID",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/16/2016"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/16/2016"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/16/2016"
"NIDDK",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/16/2016"
"NIGMS",7,1,0,5,1,2,1,0,1,1,2,1,0,1,1,"06/16/2016"
"NINDS",14,14,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/16/2016"
"All DACs",201,153,28,12,8,16,15,3,1,1,16,15,3,1,1,"06/16/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/17/2016"
"JAAMH",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/17/2016"
"NCI DAC",29,20,0,4,5,13,11,0,2,1,12,10,0,2,1,"06/17/2016"
"NHGRI",13,9,1,0,3,8,7,1,0,1,8,7,1,0,1,"06/17/2016"
"NHLBI",22,19,2,0,1,5,3,1,0,1,5,3,1,0,1,"06/17/2016"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/17/2016"
"NINDS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/17/2016"
"All DACs",75,57,3,4,11,23,20,2,2,1,22,19,2,2,1,"06/17/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06/18/2016"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/19/2016"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/19/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/20/2016"
"JAAMH",53,32,2,0,19,9,5,2,0,2,9,5,2,0,2,"06/20/2016"
"NCI DAC",43,33,4,2,4,21,18,4,2,1,19,16,4,2,1,"06/20/2016"
"NEI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/20/2016"
"NHGRI",25,17,4,0,4,11,7,3,0,2,10,6,3,0,2,"06/20/2016"
"NHLBI",7,6,0,0,1,2,1,0,0,1,2,1,0,0,1,"06/20/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/20/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/20/2016"
"NIGMS",3,1,0,1,1,3,1,0,1,1,3,1,0,1,1,"06/20/2016"
"NINDS",18,17,0,1,0,2,1,0,1,0,2,1,0,1,0,"06/20/2016"
"All DACs",155,112,10,4,29,30,23,9,3,4,28,21,9,3,4,"06/20/2016"
"CDAC",3,2,0,0,1,3,2,0,0,1,3,2,0,0,1,"06/21/2016"
"JAAMH",38,35,2,1,0,7,5,2,1,0,7,5,2,1,0,"06/21/2016"
"NCI DAC",41,35,3,1,2,19,16,3,1,1,19,16,3,1,1,"06/21/2016"
"NHGRI",32,31,1,0,0,12,12,1,0,0,12,12,1,0,0,"06/21/2016"
"NHLBI",14,13,0,0,1,4,3,0,0,1,4,3,0,0,1,"06/21/2016"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/21/2016"
"NIAMS",3,1,2,0,0,3,1,2,0,0,3,1,2,0,0,"06/21/2016"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/21/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/21/2016"
"NIGMS",4,2,0,2,0,2,1,0,1,0,2,1,0,1,0,"06/21/2016"
"NINDS",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/21/2016"
"All DACs",142,126,8,4,4,33,27,7,3,2,32,27,7,3,2,"06/21/2016"
"ES DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/22/2016"
"JAAMH",13,11,0,2,0,7,6,0,2,0,7,6,0,2,0,"06/22/2016"
"NCI DAC",21,13,2,6,0,8,7,1,2,0,8,7,1,2,0,"06/22/2016"
"NHGRI",10,9,1,0,0,2,2,1,0,0,2,2,1,0,0,"06/22/2016"
"NHLBI",3,3,0,0,0,3,3,0,0,0,2,2,0,0,0,"06/22/2016"
"NIAMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/22/2016"
"NIDCR",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/22/2016"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"06/22/2016"
"NINDS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/22/2016"
"All DACs",59,47,3,9,0,21,18,2,5,0,14,13,2,4,0,"06/22/2016"
"JAAMH",17,17,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/23/2016"
"NCI DAC",6,5,1,0,0,4,3,1,0,0,4,3,1,0,0,"06/23/2016"
"NEI",6,0,0,6,0,1,0,0,1,0,1,0,0,1,0,"06/23/2016"
"NHGRI",4,3,1,0,0,3,2,1,0,0,3,2,1,0,0,"06/23/2016"
"NHLBI",3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,"06/23/2016"
"All DACs",36,27,2,7,0,9,6,2,2,0,9,6,2,2,0,"06/23/2016"
"JAAMH",14,14,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/24/2016"
"NCI DAC",14,10,4,0,0,7,5,3,0,0,7,5,3,0,0,"06/24/2016"
"NHGRI",11,11,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/24/2016"
"NHLBI",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/24/2016"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/24/2016"
"All DACs",46,42,4,0,0,12,11,3,0,0,12,11,3,0,0,"06/24/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06/25/2016"
"NCI DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/26/2016"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/26/2016"
"All DACs",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/26/2016"
"JAAMH",16,8,1,1,6,6,4,1,1,1,6,4,1,1,1,"06/27/2016"
"NCI DAC",58,35,13,10,0,11,9,4,1,0,10,9,3,1,0,"06/27/2016"
"NEI",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"06/27/2016"
"NHGRI",33,14,12,0,7,10,8,1,0,1,8,6,1,0,1,"06/27/2016"
"NHLBI",49,37,2,0,10,5,3,1,0,1,5,3,1,0,1,"06/27/2016"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/27/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/27/2016"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/27/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/27/2016"
"NINDS",11,11,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/27/2016"
"All DACs",176,112,28,11,25,22,19,6,2,1,20,17,5,2,1,"06/27/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/28/2016"
"JAAMH",35,3,12,5,15,6,2,2,2,1,6,2,2,2,1,"06/28/2016"
"NCI DAC",32,22,0,6,4,8,7,0,1,1,8,7,0,1,1,"06/28/2016"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/28/2016"
"NHGRI",20,17,0,0,3,3,2,0,0,1,3,2,0,0,1,"06/28/2016"
"NHLBI",9,0,0,0,9,3,0,0,0,3,3,0,0,0,3,"06/28/2016"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/28/2016"
"NINDS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/28/2016"
"All DACs",100,44,12,11,33,16,12,2,3,3,16,12,2,3,3,"06/28/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/29/2016"
"JAAMH",21,5,15,1,0,5,3,1,1,0,5,3,1,1,0,"06/29/2016"
"NCI DAC",27,16,6,1,4,11,9,3,1,2,11,9,3,1,2,"06/29/2016"
"NHGRI",45,42,0,0,3,10,9,0,0,1,10,9,0,0,1,"06/29/2016"
"NHLBI",65,53,0,3,9,9,7,0,2,1,9,7,0,2,1,"06/29/2016"
"NIAMS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/29/2016"
"NIDCR",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/29/2016"
"NIDDK",18,17,0,1,0,3,2,0,1,0,3,2,0,1,0,"06/29/2016"
"NIGMS",3,2,0,0,1,3,2,0,0,1,3,2,0,0,1,"06/29/2016"
"NINDS",17,16,1,0,0,3,3,1,0,0,3,3,1,0,0,"06/29/2016"
"All DACs",205,160,22,6,17,23,20,4,5,3,23,20,4,5,3,"06/29/2016"
"ES DAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"06/30/2016"
"JAAMH",27,17,3,7,0,4,4,1,2,0,3,3,1,1,0,"06/30/2016"
"NCI DAC",44,21,18,1,4,18,16,4,1,1,17,15,4,1,1,"06/30/2016"
"NEI",10,5,5,0,0,1,1,1,0,0,1,1,1,0,0,"06/30/2016"
"NHGRI",69,15,54,0,0,12,10,3,0,0,11,10,2,0,0,"06/30/2016"
"NHLBI",52,16,5,9,22,9,3,2,2,3,7,3,2,2,2,"06/30/2016"
"NIAID",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/30/2016"
"NICHD",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/30/2016"
"NIDDK",8,5,3,0,0,3,1,2,0,0,3,1,2,0,0,"06/30/2016"
"NIGMS",3,1,2,0,0,3,1,2,0,0,2,1,1,0,0,"06/30/2016"
"NINDS",11,0,11,0,0,1,0,1,0,0,1,0,1,0,0,"06/30/2016"
"All DACs",230,83,102,17,28,32,27,8,5,4,30,26,7,4,3,"06/30/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/01/2016"
"JAAMH",15,7,0,6,2,9,6,0,2,2,9,6,0,2,2,"07/01/2016"
"NCI DAC",50,34,4,2,10,15,13,3,1,1,15,13,3,1,1,"07/01/2016"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/01/2016"
"NHGRI",34,26,2,0,6,12,11,2,0,1,12,11,2,0,1,"07/01/2016"
"NHLBI",6,1,4,1,0,4,1,2,1,0,4,1,2,1,0,"07/01/2016"
"NIAMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/01/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/01/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/01/2016"
"NIGMS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/01/2016"
"NINDS",5,1,0,0,4,2,1,0,0,1,2,1,0,0,1,"07/01/2016"
"All DACs",121,80,10,9,22,31,26,7,4,2,30,25,7,4,2,"07/01/2016"
"JAAMH",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2016"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2016"
"All DACs",5,5,0,0,0,2,2,0,0,0,1,1,0,0,0,"07/02/2016"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/03/2016"
"JAAMH",12,2,0,6,4,2,1,0,1,1,2,1,0,1,1,"07/03/2016"
"NCI DAC",37,34,1,0,2,6,6,1,0,1,6,6,1,0,1,"07/03/2016"
"NHGRI",27,27,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/03/2016"
"NHLBI",16,0,16,0,0,1,0,1,0,0,1,0,1,0,0,"07/03/2016"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/03/2016"
"NIDDK",17,0,0,17,0,1,0,0,1,0,1,0,0,1,0,"07/03/2016"
"NIGMS",5,3,0,2,0,1,1,0,1,0,1,1,0,1,0,"07/03/2016"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/03/2016"
"All DACs",119,71,17,25,6,7,7,1,1,1,7,7,1,1,1,"07/03/2016"
"JAAMH",4,3,0,1,0,2,2,0,1,0,2,2,0,1,0,"07/04/2016"
"NCI DAC",14,12,2,0,0,7,5,2,0,0,6,4,2,0,0,"07/04/2016"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/04/2016"
"NHGRI",7,7,0,0,0,6,6,0,0,0,6,6,0,0,0,"07/04/2016"
"NHLBI",22,3,0,19,0,3,1,0,2,0,3,1,0,2,0,"07/04/2016"
"NIDDK",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/04/2016"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/04/2016"
"All DACs",53,30,2,21,0,15,11,2,3,0,13,10,2,3,0,"07/04/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2016"
"JAAMH",43,43,0,0,0,7,7,0,0,0,7,7,0,0,0,"07/05/2016"
"NCI DAC",31,22,4,1,4,17,13,3,1,1,17,13,3,1,1,"07/05/2016"
"NEI",4,2,0,0,2,2,1,0,0,1,2,1,0,0,1,"07/05/2016"
"NHGRI",24,24,0,0,0,11,11,0,0,0,11,11,0,0,0,"07/05/2016"
"NHLBI",29,10,12,3,4,7,4,3,1,1,7,4,3,1,1,"07/05/2016"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2016"
"NINDS",8,8,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/05/2016"
"All DACs",144,114,16,4,10,27,24,6,2,3,26,23,6,2,3,"07/05/2016"
"JAAMH",17,8,0,1,8,6,3,0,1,2,5,3,0,1,1,"07/06/2016"
"NCI DAC",46,37,3,2,4,19,16,3,2,1,16,13,3,2,1,"07/06/2016"
"NEI",2,0,0,0,2,2,0,0,0,2,1,0,0,0,1,"07/06/2016"
"NHGRI",30,18,4,0,8,14,11,4,0,1,13,10,4,0,1,"07/06/2016"
"NHLBI",37,2,14,0,21,4,1,1,0,2,3,1,1,0,2,"07/06/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/06/2016"
"NICHD",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/06/2016"
"NIDCR",4,3,0,0,1,3,2,0,0,1,3,2,0,0,1,"07/06/2016"
"NIDDK",6,0,0,5,1,2,0,0,1,1,1,0,0,1,1,"07/06/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/06/2016"
"NINDS",4,2,0,1,1,1,1,0,1,1,1,1,0,1,1,"07/06/2016"
"All DACs",150,74,21,9,46,35,28,5,4,5,29,23,5,4,4,"07/06/2016"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/07/2016"
"JAAMH",59,52,6,1,0,6,5,1,1,0,6,5,1,1,0,"07/07/2016"
"NCI DAC",50,23,2,24,1,9,7,2,3,1,9,7,2,3,1,"07/07/2016"
"NEI",5,0,0,0,5,1,0,0,0,1,1,0,0,0,1,"07/07/2016"
"NHGRI",52,52,0,0,0,9,9,0,0,0,8,8,0,0,0,"07/07/2016"
"NHLBI",45,27,2,1,15,6,4,1,1,1,6,4,1,1,1,"07/07/2016"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/07/2016"
"NIAMS",14,14,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/07/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/07/2016"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/07/2016"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/07/2016"
"NINDS",22,16,6,0,0,2,2,1,0,0,2,2,1,0,0,"07/07/2016"
"All DACs",254,189,16,27,22,21,17,4,5,2,20,16,4,5,2,"07/07/2016"
"JAAMH",3,1,0,2,0,3,1,0,2,0,2,1,0,2,0,"07/08/2016"
"NCI DAC",13,9,4,0,0,10,8,4,0,0,10,8,4,0,0,"07/08/2016"
"NHGRI",5,4,1,0,0,5,4,1,0,0,5,4,1,0,0,"07/08/2016"
"All DACs",21,14,5,2,0,15,11,4,2,0,14,11,4,2,0,"07/08/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07/09/2016"
"JAAMH",8,6,2,0,0,1,1,1,0,0,1,1,1,0,0,"07/10/2016"
"NCI DAC",6,4,2,0,0,2,2,1,0,0,2,2,1,0,0,"07/10/2016"
"NHGRI",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/10/2016"
"NHLBI",10,10,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/10/2016"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/10/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/10/2016"
"NINDS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/10/2016"
"All DACs",38,33,5,0,0,4,3,2,0,0,4,3,2,0,0,"07/10/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/11/2016"
"JAAMH",81,59,7,15,0,7,5,2,2,0,7,5,2,2,0,"07/11/2016"
"NCI DAC",23,19,4,0,0,17,13,4,0,0,16,13,4,0,0,"07/11/2016"
"NEI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/11/2016"
"NHGRI",22,22,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/11/2016"
"NHLBI",23,6,10,2,5,6,4,2,1,1,6,4,2,1,1,"07/11/2016"
"NIAID",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/11/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/11/2016"
"NIDDK",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/11/2016"
"NINDS",25,23,0,2,0,4,4,0,2,0,4,4,0,2,0,"07/11/2016"
"All DACs",183,137,21,20,5,29,24,7,3,1,28,24,7,3,1,"07/11/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/12/2016"
"JAAMH",39,33,6,0,0,10,9,1,0,0,10,9,1,0,0,"07/12/2016"
"NCI DAC",69,66,2,0,1,15,12,2,0,1,15,12,2,0,1,"07/12/2016"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/12/2016"
"NHGRI",33,31,0,0,2,6,5,0,0,1,6,5,0,0,1,"07/12/2016"
"NHLBI",21,10,11,0,0,5,4,1,0,0,5,4,1,0,0,"07/12/2016"
"NICHD",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/12/2016"
"NIDCR",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/12/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/12/2016"
"NINDS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/12/2016"
"All DACs",178,155,19,1,3,28,24,4,1,1,26,22,4,1,1,"07/12/2016"
"JAAMH",22,13,5,4,0,7,5,1,2,0,6,4,1,2,0,"07/13/2016"
"NCI DAC",52,15,36,0,1,14,11,4,0,1,13,10,4,0,1,"07/13/2016"
"NHGRI",23,4,19,0,0,4,2,2,0,0,4,2,2,0,0,"07/13/2016"
