"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"JAAMH",0.1,18.9,6.5,0.9,7,3.8,0.1,16.2,6.3,0,0,0,0.2,0.2,0.2,1.9,17.1,6.4,"10/10/2016"
"NCI DAC",2.8,18,9.1,0.8,2.1,1.9,0,34.2,21.5,0,700.2,188.1,26.2,26.2,26.2,1.8,702.3,37.9,"10/10/2016"
"NEI",3.2,3.2,3.2,10.1,10.1,10.1,0,0,0,NA,NA,NA,NA,NA,NA,10.1,10.1,10.1,"10/10/2016"
"NHGRI",0.6,18,9,1.8,4.2,2.3,0,7.2,2.4,0,0,0,NA,NA,NA,1.8,9.4,2.7,"10/10/2016"
"NHLBI",0,18.9,8.7,9,11.1,9.5,1.8,17,8.1,NA,NA,NA,27.1,27.1,27.1,10.9,36.2,21.1,"10/10/2016"
"NIAMS",5.8,5.8,5.8,1.2,1.2,1.2,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,7,7,7,"10/10/2016"
"NIDCD DAC",10.7,10.7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/10/2016"
"NIDDK",18.9,18.9,18.9,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"10/10/2016"
"NIGMS",0.8,7.1,3.9,4,4.1,4.1,0,0,0,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"10/10/2016"
"NINDS",0,7.1,5.3,1,1.3,1,1.2,1.2,1.2,2.2,2.2,2.2,NA,NA,NA,2.2,3.2,2.4,"10/10/2016"
"All DACs",0,18.9,8.1,0.8,11.1,3.1,0,34.2,13,0,700.2,15.7,0.2,27.1,2.6,1.1,702.3,15.2,"10/10/2016"
"JAAMH",0.8,8.1,6.3,1.9,2.8,2.6,6,40.2,10.6,NA,NA,NA,NA,NA,NA,8.8,42.1,13.2,"10/11/2016"
"NCI DAC",0,121.5,40.8,1.1,3.4,1.9,0,15,7.5,0,12.1,3.1,NA,NA,NA,1.1,16.2,6.4,"10/11/2016"
"NHGRI",0,13.5,2.5,0.9,5.8,1.8,0,19,5,0,0,0,NA,NA,NA,1,22.1,6.4,"10/11/2016"
"NIAID",121.5,121.5,121.5,27,27,27,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,28.2,28.2,28.2,"10/11/2016"
"NIAMS",0.6,0.6,0.6,0.3,0.3,0.3,NA,NA,NA,14.9,14.9,14.9,NA,NA,NA,15.2,15.2,15.2,"10/11/2016"
"NICHD",5.7,5.7,5.7,0.1,0.1,0.1,14,14,14,NA,NA,NA,NA,NA,NA,14.1,14.1,14.1,"10/11/2016"
"NIDCR",0.6,0.6,0.6,0.3,0.3,0.3,NA,NA,NA,14.9,14.9,14.9,NA,NA,NA,15.2,15.2,15.2,"10/11/2016"
"All DACs",0,121.5,14.7,0.1,27,2.7,0,40.2,7.9,0,14.9,5.3,NA,NA,NA,1,42.1,10.2,"10/11/2016"
"CDAC",20,20,20,9,9,9,0,0,0,NA,NA,NA,NA,NA,NA,9,9,9,"10/12/2016"
"JAAMH",0,20,3.9,0.2,5.2,2.6,0,6,4.7,0,0,0,0.2,0.2,0.2,0.2,8.1,5.8,"10/12/2016"
"NCI DAC",0,20.3,4.7,0,2.2,1.2,0,27.3,16.2,2.8,2.8,2.8,0.2,0.2,0.2,0,28.8,15.9,"10/12/2016"
"NHGRI",0,33.9,3.3,0,4.8,3.8,0,5,1,0,0,0,NA,NA,NA,0,7,4.7,"10/12/2016"
"NHLBI",0,8,1.6,6.1,6.1,6.1,0,0,0,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"10/12/2016"
"NIAMS",0,0,0,2.2,2.2,2.2,2.9,2.9,2.9,NA,NA,NA,NA,NA,NA,5,5,5,"10/12/2016"
"NIDCR",0.1,0.1,0.1,1.7,1.7,1.7,3,3,3,NA,NA,NA,NA,NA,NA,4.7,4.7,4.7,"10/12/2016"
"NIDDK",8,8,8,0.3,0.3,0.3,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,1.4,1.4,1.4,"10/12/2016"
"NIGMS",0.1,0.1,0.1,1.6,1.6,1.6,0,0,0,NA,NA,NA,NA,NA,NA,1.7,1.7,1.7,"10/12/2016"
"All DACs",0,33.9,4,0,9,2.5,0,27.3,7.8,0,2.8,0.3,0.2,0.2,0.2,0,28.8,9.3,"10/12/2016"
"ES DAC",0.3,16.8,6.7,12.7,13.2,12.9,0,0,0,NA,NA,NA,NA,NA,NA,12.7,13.2,12.9,"10/13/2016"
"JAAMH",0,2,0.5,0,4.1,1.5,6,40.2,12.3,0,0,0,0.3,0.3,0.3,1.3,40.3,9.3,"10/13/2016"
"NCI DAC",0,16.8,4.8,0.7,4.2,1.3,0,12.8,0.8,0,727.6,243.8,0.1,33.1,5.6,0.7,728.4,17.6,"10/13/2016"
"NEI",0.3,10,3.5,7.5,7.6,7.5,0,0,0,NA,NA,NA,NA,NA,NA,7.5,7.6,7.5,"10/13/2016"
"NHGRI",0,72.1,3.6,1.1,4.2,3.9,0,10,0.9,0,0,0,NA,NA,NA,3.6,13.8,4.7,"10/13/2016"
"NHLBI",0,0.3,0.3,10.6,11,10.9,11.1,14.4,12.7,0.1,0.1,0.1,NA,NA,NA,11.1,25,16.7,"10/13/2016"
"NIAID",0.3,0.3,0.3,25.1,25.1,25.1,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,26.3,26.3,26.3,"10/13/2016"
"NIAMS",0.3,0.3,0.3,1.3,1.3,1.3,2.9,2.9,2.9,NA,NA,NA,NA,NA,NA,4.2,4.2,4.2,"10/13/2016"
"NIDDK",0.3,10.2,8.2,0.2,0.8,0.6,0,6,3.6,NA,NA,NA,NA,NA,NA,0.2,6.7,4.2,"10/13/2016"
"NIGMS",16.8,16.8,16.8,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"10/13/2016"
"NINDS",0.3,10,1.2,5.2,5.3,5.3,0,20.8,1.1,NA,NA,NA,0,0,0,5.3,25.9,6.3,"10/13/2016"
"All DACs",0,72.1,2.6,0,25.1,3.3,0,40.2,4.2,0,727.6,34.8,0,33.1,2.1,0.2,728.4,10.7,"10/13/2016"
"JAAMH",0.9,11,6.5,2.8,5.9,5.7,6.1,10.1,6.5,NA,NA,NA,NA,NA,NA,11.8,13,12.2,"10/14/2016"
"NCI DAC",0.1,10.1,3.3,0,3,2.5,0,99.2,21.8,NA,NA,NA,NA,NA,NA,2.6,102,24.3,"10/14/2016"
"NHGRI",0,12,3.5,0,4.8,3.2,0,5,1,0,0,0,NA,NA,NA,2.9,5.2,4.1,"10/14/2016"
"NHLBI",0,6.9,1.7,9.9,10.1,10,14.2,14.8,14.4,0,0,0,56.1,56.1,56.1,10,66.1,25.7,"10/14/2016"
"NIAMS",1,1,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/14/2016"
"NIDDK",0,0,0,7.2,7.2,7.2,5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,12.4,12.4,12.4,"10/14/2016"
"NIGMS",0,0,0,13.8,13.8,13.8,0,0,0,NA,NA,NA,NA,NA,NA,13.8,13.8,13.8,"10/14/2016"
"NINDS",1,3.2,1.7,4,4.5,4.2,0,9.9,5,NA,NA,NA,NA,NA,NA,4.5,13.9,9.2,"10/14/2016"
"All DACs",0,12,3.5,0,13.8,5.5,0,99.2,11.2,0,0,0,56.1,56.1,56.1,2.6,102,17.2,"10/14/2016"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/15/2016"
"JAAMH",1.8,1.8,1.8,1.1,4,3.1,6.3,6.3,6.3,0,0,0,NA,NA,NA,1.1,10.3,7.2,"10/16/2016"
"NINDS",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/16/2016"
"All DACs",0.1,1.8,1.3,1.1,4,3.1,6.3,6.3,6.3,0,0,0,NA,NA,NA,1.1,10.3,7.2,"10/16/2016"
"CDAC",5,7,5.7,8.3,8.6,8.4,0,0,0,NA,NA,NA,0,0,0,8.3,8.6,8.4,"10/17/2016"
"JAAMH",1.9,21,9.2,1,3,2.7,0,6.3,3.4,0,0,0,0.9,0.9,0.9,1,9.3,4.1,"10/17/2016"
"NCI DAC",0,21,8.9,0,7,1,0,10.1,0.5,0,724.5,181.1,0,0.8,0.3,0,724.5,10.6,"10/17/2016"
"NEI",5,5,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/17/2016"
"NHGRI",0,21,7,0.1,6.8,1.7,0,3,0.6,NA,NA,NA,NA,NA,NA,0.2,9.8,2.3,"10/17/2016"
"NHLBI",0.1,12,2.3,7.7,9.6,9.5,12.9,14,13.5,4.1,4.1,4.1,NA,NA,NA,13.8,21.9,14.2,"10/17/2016"
"NIAID",5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/17/2016"
"NIAMS",5,5,5,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/17/2016"
"NICHD",5,12,8.5,0.7,1,0.9,0,0,0,NA,NA,NA,NA,NA,NA,0.7,1,0.9,"10/17/2016"
"NIDCR",11.8,11.8,11.8,1.1,1.1,1.1,10,10,10,NA,NA,NA,NA,NA,NA,11.1,11.1,11.1,"10/17/2016"
"NIDDK",5,5,5,4.2,4.2,4.2,0,0,0,NA,NA,NA,NA,NA,NA,4.2,4.2,4.2,"10/17/2016"
"NIGMS",11.8,11.8,11.8,11,11,11,0,0,0,NA,NA,NA,NA,NA,NA,11,11,11,"10/17/2016"
"NINDS",0.1,12.1,6.6,0.7,1.2,1.1,0,20.8,7.1,NA,NA,NA,NA,NA,NA,1.3,21.5,8.2,"10/17/2016"
"All DACs",0,21,6.9,0,11,2.8,0,20.8,1.5,0,724.5,20.8,0,0.9,0.8,0,724.5,7.4,"10/17/2016"
"CDAC",0.8,0.8,0.8,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"10/18/2016"
"JAAMH",0,5,0.8,1.5,6.3,2.7,6.3,33.2,8.8,0,0,0,0.9,4,1.7,2.5,35.2,9.3,"10/18/2016"
"NCI DAC",0,14.9,1.1,0,5.8,1.1,0,8,3.3,0,0,0,NA,NA,NA,0.8,8.2,4.5,"10/18/2016"
"NEI",0,0.8,0.5,1.8,2.3,2.1,0,0,0,NA,NA,NA,NA,NA,NA,1.9,2.3,2.1,"10/18/2016"
"NHGRI",0,11.1,1.1,0.7,5.8,1.7,0,21.1,0.8,0,0,0,NA,NA,NA,0.7,22.4,2.4,"10/18/2016"
"NHLBI",0,4.1,0.5,8.7,9.2,9,4,101.9,45.1,4,13.8,8,NA,NA,NA,13,110.9,50.9,"10/18/2016"
"NIAMS",0,0.8,0.5,0.1,0.6,0.3,9,9,9,7.8,7.8,7.8,NA,NA,NA,8.2,9,8.6,"10/18/2016"
"NICHD",9.1,9.1,9.1,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"10/18/2016"
"NIDCR",0.8,0.8,0.8,0,0.6,0.3,22.2,22.2,22.2,NA,NA,NA,NA,NA,NA,22.2,22.2,22.2,"10/18/2016"
"NIDDK",0.8,0.8,0.8,2.8,3.2,3.1,5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,8.4,8.4,8.4,"10/18/2016"
"NIGMS",0,0.8,0.6,9.9,10,9.9,0,0,0,NA,NA,NA,NA,NA,NA,9.9,10,9.9,"10/18/2016"
"NINDS",0,5.6,0.8,0.1,0.8,0.3,0,20.8,2,1,1,1,NA,NA,NA,0.2,21,2.1,"10/18/2016"
"All DACs",0,14.9,0.9,0,10,3,0,101.9,11.7,0,13.8,1.6,0.9,4,1.7,0.2,110.9,13.6,"10/18/2016"
"CDAC",0.7,0.7,0.7,2.5,2.5,2.5,0,0,0,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,"10/19/2016"
"JAAMH",0.1,6.8,2.5,0.5,4.8,1.5,7.1,33.2,9.4,0,0,0,1,7.1,2.5,2.2,34.5,9,"10/19/2016"
"NCI DAC",0.1,16.1,3.3,0.2,5,3,0,21.7,4.7,0,0,0,NA,NA,NA,0.6,26.4,7.6,"10/19/2016"
"NEI",1,1,1,1.3,1.3,1.3,0.5,0.5,0.5,0,0,0,NA,NA,NA,1.3,1.8,1.5,"10/19/2016"
"NHGRI",0.8,7,6.1,1.4,4.9,3.7,3,13,3.9,0,0,0,NA,NA,NA,1.7,14.4,6.4,"10/19/2016"
"NHLBI",0,16.2,2.1,9,13.1,10.1,6.2,27.1,11.8,0,0,0,NA,NA,NA,9.6,40.2,19.4,"10/19/2016"
"NIAID",1,1,1,19.2,19.2,19.2,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,27.5,27.5,27.5,"10/19/2016"
"NIAMS",1,5.1,3,0.3,0.5,0.4,8,8,8,NA,NA,NA,NA,NA,NA,8.3,8.5,8.4,"10/19/2016"
"NICHD",0.1,1,0.7,0.2,0.7,0.4,0,0,0,NA,NA,NA,0,0,0,0.2,0.7,0.4,"10/19/2016"
"NIDCD DAC",7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/19/2016"
"NIGMS",5.1,5.1,5.1,9.4,9.4,9.4,0,0,0,NA,NA,NA,NA,NA,NA,9.4,9.4,9.4,"10/19/2016"
"NINDS",1,1,1,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"10/19/2016"
"All DACs",0,16.2,2.9,0.2,19.2,3.5,0,33.2,6.8,0,0,0,0,7.1,2,0.2,40.2,9.1,"10/19/2016"
"JAAMH",5.5,42.9,9.6,0,0.6,0.1,6.2,7.1,7,NA,NA,NA,1,1,1,1,7.2,6.6,"10/20/2016"
"NCI DAC",0,15.8,5.5,0.1,4.6,2.7,0,33.9,7.2,29.8,29.8,29.8,0,1,0.7,1.1,34.4,10.2,"10/20/2016"
"NHGRI",0.1,17.4,10.4,0.9,3.1,1.5,0,0,0,0,0,0,NA,NA,NA,0.9,3.1,1.5,"10/20/2016"
"NHLBI",11.9,43.1,30.9,7.9,11.8,10.9,13.2,41.7,22.3,NA,NA,NA,NA,NA,NA,24.9,49.6,33.2,"10/20/2016"
"All DACs",0,43.1,15.5,0,11.8,4.2,0,41.7,11.2,0,29.8,7.4,0,1,0.8,0.9,49.6,14.2,"10/20/2016"
"JAAMH",0,0.7,0.6,0.2,6.8,1,6.2,6.9,6.4,NA,NA,NA,NA,NA,NA,6.3,13.7,7.4,"10/21/2016"
"NCI DAC",0.3,9.9,4.7,0,4.2,3.1,0,2.3,0.8,8.2,714,243.5,7,17.1,10.1,0,716.8,43.1,"10/21/2016"
"NEI",0.7,3.1,1.5,17,17.4,17.3,0,0,0,NA,NA,NA,NA,NA,NA,17,17.4,17.3,"10/21/2016"
"NHGRI",0,7.2,2.2,0,3.2,2,0,3,1.5,0,0,0,NA,NA,NA,0,6.2,3,"10/21/2016"
"NHLBI",0.2,0.7,0.6,5.7,11.3,10.4,13.2,13.2,13.2,NA,NA,NA,5.9,5.9,5.9,11.6,24.5,22.3,"10/21/2016"
"NICHD",0.7,0.7,0.7,4.4,4.4,4.4,0,0,0,NA,NA,NA,NA,NA,NA,4.4,4.4,4.4,"10/21/2016"
"NIDDK",0.7,0.7,0.7,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"10/21/2016"
"NINDS",0.7,0.7,0.7,0.3,0.3,0.3,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"10/21/2016"
"All DACs",0,9.9,2.5,0,17.4,4.2,0,13.2,3.4,0,714,146.1,5.9,17.1,9.3,0,716.8,23.1,"10/21/2016"
"JAAMH",3.8,14.1,10.7,5.9,5.9,5.9,6.9,6.9,6.9,NA,NA,NA,0.2,0.2,0.2,6.1,12.8,8.3,"10/22/2016"
"NHGRI",3.1,3.1,3.1,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"10/22/2016"
"NIDDK",3.1,3.1,3.1,324.2,324.2,324.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,324.4,324.4,324.4,"10/22/2016"
"All DACs",3.1,14.1,7.6,1.9,324.2,68.8,0,6.9,2.3,NA,NA,NA,0.2,0.2,0.2,1.9,324.4,70.2,"10/22/2016"
"NHGRI",1.7,1.7,1.7,1,1,1,3,3,3,NA,NA,NA,NA,NA,NA,4,4,4,"10/23/2016"
"All DACs",1.7,1.7,1.7,1,1,1,3,3,3,NA,NA,NA,NA,NA,NA,4,4,4,"10/23/2016"
"CDAC",2.5,2.5,2.5,17,17,17,0,0,0,NA,NA,NA,NA,NA,NA,17,17,17,"10/24/2016"
"JAAMH",0,37.9,19,0,13.8,6.1,2.3,22.2,10.3,0,20.9,8.4,0,13.2,2.3,3.9,29,14.1,"10/24/2016"
"NCI DAC",0,37.9,29.5,0.1,6.8,1.4,0,17.2,7.6,1,41.1,21,42,48.1,46,0.1,48.9,15.2,"10/24/2016"
"NEI",37.9,37.9,37.9,14,14,14,0,0,0,NA,NA,NA,NA,NA,NA,14,14,14,"10/24/2016"
"NHGRI",0,37.9,24.1,0,6.8,4.9,0,10.1,3.8,3.1,3.1,3.1,NA,NA,NA,0,16.9,8.7,"10/24/2016"
"NHLBI",3.6,37.9,27.2,6.8,8.5,6.9,2.9,37.2,4.7,0,2.9,0.2,NA,NA,NA,6.9,45.7,8.4,"10/24/2016"
"NIAMS",3.6,37.9,20.8,0,0.6,0.3,15,15,15,16,16,16,NA,NA,NA,15,16.7,15.8,"10/24/2016"
"NICHD",3.6,37.9,12.8,1,1.5,1.3,0,15.8,5.3,0,0,0,NA,NA,NA,1,17.3,5.2,"10/24/2016"
"NIDCR",3.6,3.6,3.6,0.6,0.6,0.6,NA,NA,NA,16,16,16,NA,NA,NA,16.7,16.7,16.7,"10/24/2016"
"NIDDK",37.9,37.9,37.9,2.2,2.2,2.2,0,0,0,NA,NA,NA,0,0,0,2.2,2.2,2.2,"10/24/2016"
"NIGMS",3.6,37.9,20.8,3.8,4.4,4.1,0,0,0,NA,NA,NA,0,0,0,3.8,4.4,4.1,"10/24/2016"
"NINDS",5.9,37.9,30.9,0.8,1.1,0.8,0.1,14,2.7,NA,NA,NA,21,21,21,0.9,21.8,5.6,"10/24/2016"
"All DACs",0,37.9,25.2,0,17,5,0,37.2,5.7,0,41.1,3.5,0,48.1,10.2,0,48.9,10.1,"10/24/2016"
"CDAC",11.8,11.8,11.8,15.8,15.8,15.8,0,0,0,NA,NA,NA,NA,NA,NA,15.8,15.8,15.8,"10/25/2016"
"ES DAC",15,15,15,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"10/25/2016"
"JAAMH",0.1,15,7.7,2.6,12.2,3.7,6.9,22.2,12.5,0,0,0,0,0.2,0.2,2.8,28.5,10,"10/25/2016"
"NCI DAC",0,36.2,6.3,0,6.2,2.9,0,25.8,7.9,0,714.9,306.7,25.9,27.8,26.6,0,716.1,56.3,"10/25/2016"
"NHGRI",0.1,24,5.1,0,6.2,4.3,0,10.1,1.7,0,2.2,1.1,NA,NA,NA,0.1,16,5.9,"10/25/2016"
"NHLBI",0,11,3.8,5.8,7.2,6.4,8,51.4,34.8,754.8,754.8,754.8,38.1,38.1,38.1,15.1,761.6,101.2,"10/25/2016"
"NIAID",24,24,24,12.9,12.9,12.9,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,21.1,21.1,21.1,"10/25/2016"
"NIAMS",0.1,15,4.3,0.7,1.3,0.9,1,92,24.1,NA,NA,NA,NA,NA,NA,1.8,92.7,25,"10/25/2016"
"NICHD",0.1,0.1,0.1,1.7,1.7,1.7,0,0,0,NA,NA,NA,NA,NA,NA,1.7,1.7,1.7,"10/25/2016"
"NIDCR",0.1,0.1,0.1,0.7,0.7,0.7,2,14.2,6.9,NA,NA,NA,NA,NA,NA,2.7,15,7.6,"10/25/2016"
"NIDDK",1,1,1,1.3,1.3,1.3,0,0,0,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"10/25/2016"
"NINDS",0.1,15,7.4,0.1,1.7,0.6,0,14,6,NA,NA,NA,NA,NA,NA,0.3,14.4,6.7,"10/25/2016"
"All DACs",0,36.2,6.6,0,15.8,3.6,0,92,10.4,0,754.8,181.5,0,38.1,3.5,0,761.6,24.8,"10/25/2016"
"CDAC",0.1,2.5,0.9,14.6,15,14.9,0,0,0,NA,NA,NA,NA,NA,NA,14.6,15,14.9,"10/26/2016"
"ES DAC",0.1,0.1,0.1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,15,15,15,15.2,15.2,15.2,"10/26/2016"
"JAAMH",0.1,49.1,2.7,2,11.7,3.4,0,22.2,9.9,0,0,0,0.2,0.2,0.2,2.3,27.3,12.4,"10/26/2016"
"NCI DAC",0,17.6,1.6,0,5.4,2.6,0,7.2,0.8,39.1,39.1,39.1,NA,NA,NA,0,40.8,4.8,"10/26/2016"
"NEI",0.1,0.7,0.1,12.2,12.2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/26/2016"
"NHGRI",0.1,2.5,0.6,0,5.1,3.5,0,2.2,0.4,0,7.1,1.8,NA,NA,NA,0,11.7,4,"10/26/2016"
"NHLBI",0.1,2.5,0.3,4.8,6.3,6.1,3.1,50.1,9.4,0.1,0.1,0.1,NA,NA,NA,6.4,56.4,7.9,"10/26/2016"
"NIAID",0.1,0.1,0.1,12.1,12.1,12.1,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,20.3,20.3,20.3,"10/26/2016"
"NIAMS",0.1,0.1,0.1,0.2,0.2,0.2,1,1,1,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"10/26/2016"
"NICHD",0.1,0.1,0.1,1.1,1.1,1.1,13.9,13.9,13.9,0,0,0,NA,NA,NA,1.1,15,10.4,"10/26/2016"
"NIDDK",0.1,1.9,0.2,0.4,0.5,0.5,0,0.1,0.1,NA,NA,NA,NA,NA,NA,0.5,0.6,0.6,"10/26/2016"
"NIGMS",0.1,1,0.5,1.9,2.1,2,0,0,0,NA,NA,NA,NA,NA,NA,1.9,2.1,2,"10/26/2016"
"NINDS",0.1,2.5,0.3,0.7,1.1,1,0,1.1,0.1,12,12,12,NA,NA,NA,0.7,13.1,2.8,"10/26/2016"
"All DACs",0,49.1,1,0,15,3.9,0,50.1,3,0,39.1,1.9,0.2,15,5.2,0,56.4,6.4,"10/26/2016"
"ES DAC",6.1,6.1,6.1,4.8,4.8,4.8,2.9,2.9,2.9,NA,NA,NA,NA,NA,NA,7.7,7.7,7.7,"10/27/2016"
"JAAMH",0.7,2.1,1.4,0.7,0.9,0.8,6.9,6.9,6.9,0.2,0.2,0.2,NA,NA,NA,0.9,7.8,6,"10/27/2016"
"NCI DAC",0.2,55.8,7.5,0.8,3.7,1.3,0,38.7,29,0,713.7,247.7,38.7,441,119.2,0.8,714.5,87.4,"10/27/2016"
"NHGRI",2.1,14,5.9,0.8,3.8,1.6,0,7.1,4,0,10.1,1.1,NA,NA,NA,0.8,13.9,3.4,"10/27/2016"
"NHLBI",2.1,2.1,2.1,5.8,5.8,5.8,49.5,49.5,49.5,NA,NA,NA,NA,NA,NA,55.3,55.3,55.3,"10/27/2016"
"NIGMS",6.1,6.1,6.1,0.6,0.6,0.6,0,0,0,NA,NA,NA,0,0,0,0.6,0.6,0.6,"10/27/2016"
"All DACs",0.2,55.8,6.7,0.6,5.8,1.4,0,49.5,24.1,0,713.7,106.8,0,441,74.5,0.6,714.5,55.8,"10/27/2016"
"CDAC",0,0,0,12.6,12.6,12.6,0,0,0,NA,NA,NA,NA,NA,NA,12.6,12.6,12.6,"10/28/2016"
"JAAMH",2,2,2,2.9,6.7,4.8,6.4,22.2,14.3,NA,NA,NA,NA,NA,NA,13.1,25.1,19.1,"10/28/2016"
"NCI DAC",1.7,6.8,3.4,0.4,4,2.7,0,24.9,3.7,NA,NA,NA,NA,NA,NA,2.8,25.2,6.4,"10/28/2016"
"NEI",0,0,0,9.8,9.8,9.8,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,10.7,10.7,10.7,"10/28/2016"
"NHGRI",0,6.8,1.4,2.1,5.2,2.7,0,0,0,NA,NA,NA,NA,NA,NA,2.1,5.2,2.7,"10/28/2016"
"NHLBI",0,2,1.5,2.9,4.8,4.3,23,49.5,42.9,NA,NA,NA,NA,NA,NA,25.9,54.3,47.2,"10/28/2016"
"NIAMS",6.8,6.8,6.8,0.3,0.3,0.3,17,17,17,NA,NA,NA,NA,NA,NA,17.2,17.2,17.2,"10/28/2016"
"NICHD",0,0,0,3.7,3.7,3.7,28.9,28.9,28.9,NA,NA,NA,NA,NA,NA,32.6,32.6,32.6,"10/28/2016"
"NIDCR",0,6.8,3.4,0.3,4.8,2.5,12,17,14.5,NA,NA,NA,NA,NA,NA,16.8,17.2,17,"10/28/2016"
"NIDDK",6.8,6.8,6.8,3,3,3,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,3.3,3.3,3.3,"10/28/2016"
"NIGMS",16.1,16.1,16.1,10.9,10.9,10.9,NA,NA,NA,6.9,6.9,6.9,NA,NA,NA,17.8,17.8,17.8,"10/28/2016"
"NINDS",2,4.5,4,6,6.1,6.1,0,6,1.2,NA,NA,NA,NA,NA,NA,6.2,11.9,7.3,"10/28/2016"
"All DACs",0,16.1,2.8,0.3,12.6,4.1,0,49.5,12.3,6.9,6.9,6.9,NA,NA,NA,2.1,54.3,16.3,"10/28/2016"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/29/2016"
"NCI DAC",0,5.1,4,0.4,1,0.8,0.2,21,8.9,0,0,0,NA,NA,NA,0.4,21.9,8,"10/30/2016"
"All DACs",0,5.1,4,0.4,1,0.8,0.2,21,8.9,0,0,0,NA,NA,NA,0.4,21.9,8,"10/30/2016"
"ES DAC",2,2,2,1.3,1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/31/2016"
"JAAMH",0,8.9,2.6,3.5,6.9,4.9,2.3,45.2,21,8.1,8.1,8.1,3.2,3.2,3.2,6.8,51.9,25.2,"10/31/2016"
"NCI DAC",0,38.8,7,0,7.2,2,0,35.9,5.5,0,707.3,356.6,23,23,23,0,707.5,69.7,"10/31/2016"
"NHGRI",0,11.8,1.9,1.1,6.8,6.2,0,8,1,0,0,0,NA,NA,NA,6,9.1,6.7,"10/31/2016"
"NHLBI",0,11.8,8.6,0,3.2,0.6,2.8,50.2,6.8,0,0,0,0,0,0,0.2,53.5,6.2,"10/31/2016"
